Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
2803 N 45TH ST,43.069883899999994,-87.97027047022091,56081,5587.982201107962,591,6001.829200965389,61,5710.020078946638,1,9874.169255584024,337,6169.184443698502,1451,5595.701050996148
2809 N 44TH ST,43.0700266,-87.9690327853142,56011,5572.326602056109,590,5951.042521644058,61,5698.161226901191,1,9930.17546202885,338,6153.914392610459,1451,5599.688902340358
2802-2804 N 45TH ST,39.96817931629287,-75.21273999722875,24824,5489.60785775345,590,5112.153860543553,233,5862.003539012501,4,5890.080022723197,685,5306.335248007052,1706,5851.944235126212
3014 N 40TH ST,33.483362,-111.9956,36301,6481.314666433482,485,6678.435073680475,44,6883.948168096714,3,8360.98367409845,418,6805.166724321423,1317,6818.497566462358
3066-3068 N 40TH ST,39.9708181,-75.20370155,25103,5337.166678903294,599,4794.556531497612,235,5912.905173218745,4,5357.018176959381,696,5057.4263758697025,1757,5812.727688003256
2902 N 41ST ST,43.0716958,-87.9641455,55312,5508.874564792076,589,5842.622144217536,59,5524.8754631781785,0,0.0,341,6152.833116430258,1441,5638.66006816912
2723-2725 N 41ST ST,39.960761054240685,-75.205386813311,24402,5223.695253440798,567,4747.338372575617,233,5855.19130134721,4,5450.86178560909,694,4894.522243122946,1775,5826.212711968308
2703-2705 N 41ST ST,39.960761054240685,-75.205386813311,24402,5223.695253440798,567,4747.338372575617,233,5855.19130134721,4,5450.86178560909,694,4894.522243122946,1775,5826.212711968308
2728-2730 N 40TH ST,39.9708181,-75.20370155,25103,5337.166678903294,599,4794.556531497612,235,5912.905173218745,4,5357.018176959381,696,5057.4263758697025,1757,5812.727688003256
2838-2840 N 40TH ST,39.9708181,-75.20370155,25103,5337.166678903294,599,4794.556531497612,235,5912.905173218745,4,5357.018176959381,696,5057.4263758697025,1757,5812.727688003256
2871-2873 N 40TH ST,39.9708181,-75.20370155,25103,5337.166678903294,599,4794.556531497612,235,5912.905173218745,4,5357.018176959381,696,5057.4263758697025,1757,5812.727688003256
2873 N 41ST ST,43.07131465,-87.96480012506258,55456,5517.248380023318,589,5845.902914919854,59,5524.895478252413,0,0.0,341,6147.558345541004,1445,5634.182023864398
2809 N 41ST ST,43.0699807,-87.96484257635609,55908,5529.34258287279,589,5771.888423271158,60,5577.926322419014,0,0.0,344,6108.102707104472,1451,5602.022906922221
3029-3031 N 39TH ST,39.96517848819616,-75.2000149386875,24903,5199.061277550769,574,4519.788629983092,233,5856.947323726218,4,5127.875141800394,694,4736.989912950524,1809,5811.59894806065
3057 N 37TH ST,33.483024000316554,-112.00192224572946,36578,6383.621829027206,490,6775.907308118537,46,6818.506608752015,3,7800.180155716556,415,6754.555854566673,1334,6912.086732444575
3069 N 36TH ST,33.48353048979592,-112.00409730612245,36512,6340.394306561328,490,6806.901291853069,47,6802.381557814455,3,7623.337639621098,409,6710.205941486371,1322,6924.844742638003
3021 N 36TH ST,33.48275367346939,-112.00409779591837,36558,6335.502225666081,485,6768.253107274884,49,6929.021401783172,3,7604.308321547001,410,6707.8612594102,1327,6911.771633158144
2901-2903 N 37TH ST,39.96035106449095,-75.19536619855131,24530,5065.189082950796,566,4394.388569371072,236,5932.099797747225,4,4883.675977058869,697,4482.320591196142,1828,5756.547084486004
2934 N 38TH ST,33.4811542112585,-111.99995754708063,36620,6404.564948879296,483,6693.297658368354,46,6885.570876183308,3,7930.372382556731,419,6766.260163170866,1325,6810.091550558824
2972 N 38TH ST,33.4818137887373,-111.99994962313836,36586,6408.4359032547945,487,6724.478630575306,45,6816.068026758866,3,7945.0540224060205,418,6766.905839670488,1327,6835.38218419654
2908 N 39TH ST,33.48069351269741,-111.99777425184128,36617,6441.189713353347,482,6658.25338670212,44,6811.8738220286505,3,8112.909151422423,421,6782.351156503447,1337,6800.705631999215
2930 N 39TH ST,33.48107442261526,-111.99777494440475,36587,6442.103858365595,482,6660.890444753158,44,6811.762389952191,3,8120.456896862677,419,6771.801621530835,1333,6803.051442353789
2869 N 38TH ST,27.96657210067114,-82.41702562416107,10245,6237.538059127421,124,6295.693042422306,82,6711.877080496355,1,7682.962624180899,230,6424.105431543272,462,7408.10670164438
2863 N 38TH ST,43.07110025,-87.96126539996649,55289,5481.393254847887,585,5668.943795726695,60,5561.125523967965,0,0.0,343,6071.813537400229,1440,5623.8373284362115
2824 N 39TH ST,43.07035045,-87.96185419311752,55597,5494.679336123711,586,5655.093640570973,60,5552.678425941657,0,0.0,343,6043.231221895257,1445,5607.798579946834
2862 N 39TH ST,43.07109405,-87.96184364996967,55321,5486.234581942225,586,5697.881964984616,60,5566.251091684654,0,0.0,343,6085.079137737709,1440,5620.870063531928
2734 N 38TH ST,43.0687291,-87.9606851009996,56049,5497.602770612025,586,5518.190131789122,61,5587.70437919587,0,0.0,345,5949.21829859855,1459,5596.022340259983
2715 N 38TH ST,43.0683087,-87.96128566494019,56179,5503.255364441837,586,5517.887196980358,61,5586.451684617802,0,0.0,345,5940.75876333954,1460,5581.24169880243
3006 N 36TH ST,43.0735995,-87.9582604,54522,5462.019759696292,574,5626.243832207755,60,5588.961798740903,0,0.0,342,6141.0815705636105,1429,5709.8403917485675
2874 N 36TH ST,43.07135595,-87.9582985719234,55043,5458.204301069861,579,5527.601583557605,59,5466.4360799899,0,0.0,343,6019.786408983031,1438,5645.627496909962
3007 N 29TH ST,40.001691656565654,-75.17744135353536,25864,5849.496738664328,638,5389.256475504826,244,6372.341105308253,4,5040.4145022340945,688,6046.796736838334,1761,6402.848921818153
2901-2903 N 29TH ST,39.99018875663022,-75.1800698659448,26066,5569.107030339078,634,5044.939448593576,252,6341.66219866232,4,4670.701956335257,701,5381.969346246672,1905,6295.763982043828
2870 N 28TH ST,43.071285,-87.9483564003128,54400,5424.85868487594,564,5042.917346487404,59,5414.423618135578,0,0.0,341,5800.472501574516,1412,5664.307761347623
2837-2839 N 28TH ST,40.0037031392644,-75.17545686604011,25939,5923.3009589656085,650,5563.041542071141,240,6330.399561887897,4,5106.080822580028,682,6145.128505639946,1712,6377.591239078174
2729-2731 N 27TH ST,40.005167606006715,-75.1732923722493,26128,5999.099140345552,652,5662.533699895583,237,6292.296345694678,4,5163.912811752901,677,6215.508837297016,1678,6364.259549716932
2728 N 28TH ST,39.9975728,-75.17697421353645,25976,5746.966026491659,624,5191.068434478166,252,6421.262867522417,4,4859.105871007798,694,5792.5725874583195,1852,6433.184811765386
2768-2770 N 28TH ST,40.0037031392644,-75.17545686604011,25939,5923.3009589656085,650,5563.041542071141,240,6330.399561887897,4,5106.080822580028,682,6145.128505639946,1712,6377.591239078174
3033 W BURLEIGH ST,43.074613049999996,-87.9521995050113,53875,5437.974484579681,566,5410.841962443067,58,5419.543695727857,0,0.0,340,6062.099122046255,1416,5772.364116677654
3011 N 30TH ST,33.48289984210526,-112.01713647368422,36463,6067.099290986327,471,6847.503463624848,55,6791.83125684722,3,6484.987047820442,396,6601.533498460655,1301,7033.196654204564
3005 N 30TH ST,43.647609200000005,-116.22613589412742,16785,5667.472255758847,114,4602.975476448543,4,7272.229222305723,0,0.0,124,5442.988176387282,402,6241.705888561594
2921 W CHAMBERS ST,43.07321185,-87.95050894993791,54073,5428.729734483487,565,5251.302375950798,58,5381.583967998657,0,0.0,341,5955.858211267299,1412,5718.850403198023
2755-2757 N 33RD ST,40.00540058657014,-75.1833773494298,25614,5939.861956667577,660,5523.9908653746215,238,6394.458394893613,4,5319.972273611962,671,6255.745406477441,1665,6324.581079485363
2745 N 33RD ST,43.06893145,-87.95539028013498,55632,5458.716302216246,576,5251.190966852282,59,5395.53026841992,0,0.0,345,5843.133600850763,1453,5621.082411416714
