Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3587 S 15TH PL,42.97923455,-87.93308282485347,43738,6243.505297496646,536,7291.709501474397,40,6062.716096087314,1,7144.137870369279,332,6512.084302846534,1128,6492.585846015634
3838 S 15TH ST,42.9747408,-87.93128282497257,41981,6308.180687679173,499,7507.647161622069,37,6033.64520814079,1,7378.500851740047,303,6488.6157485132235,1036,6514.540629399722
3586 S 18TH ST,42.979248850000005,-87.93601724108886,44021,6240.429892327635,532,7277.893084231367,40,6060.732783444955,1,6907.276852289582,335,6567.325629009374,1154,6531.920433938829
3607 S 16TH ST,42.9789963,-87.93424468786719,43806,6248.679658526457,532,7294.948539952291,40,6075.327979033847,1,7054.4548836811955,333,6548.443869017931,1127,6488.973882070436
3557 S 14TH ST,42.979810799999996,-87.93063118092772,43723,6243.270611202334,534,7226.02570874351,40,6031.003700440572,1,7332.994496507716,331,6444.010884570364,1113,6443.914402338823
3547 S 14TH ST,42.9800159,-87.9306074,43789,6240.304925198471,535,7212.69132472764,40,6018.486275767343,1,7331.85757574343,332,6440.4198636508445,1120,6453.181222212525
1561 W MORGAN AV,42.98085915,-87.93326809785667,44389,6226.245678269604,540,7167.958855601277,42,6157.798003862346,1,7104.609735559135,336,6443.60732348557,1149,6448.3930303609895
3526 S 14TH ST,42.98041275,-87.93003535,43873,6237.06237312448,536,7181.696107736852,40,5995.317181895026,1,7372.422872726356,331,6398.475534871821,1122,6442.774056128703
3536 S 14TH ST,42.98020905,-87.93005454037902,43816,6240.733913192469,535,7194.817717878239,40,6007.660612028767,1,7373.756427960195,331,6412.77049322266,1118,6443.040212825788
3529 S 13TH ST,42.9803919,-87.92925915000001,43754,6237.172308728844,533,7167.429693466102,40,5998.451143650024,1,7435.524422099499,326,6339.769081168531,1116,6437.824349362492
3531 S 20TH ST,42.980432750000006,-87.93906045,44685,6222.149759673276,531,7183.5279385718095,40,5999.832741408114,1,6642.473978312358,342,6588.4331149447735,1184,6508.0796304867
