Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
5011 N 53RD ST,43.10866505,-87.97909626739123,43865,5997.850750779463,492,8536.957917496018,51,6054.623134612522,1,8751.660082260918,220,7968.536119110678,1038,6638.413256297986
5025 N 53RD ST,43.108925799999994,-87.97911117496295,43783,6003.790563227209,489,8546.279763548873,51,6064.278024652374,1,8723.369266624459,219,7979.384429657963,1032,6636.573955938572
5121 N 53RD ST,43.11067075,-87.97913431352131,43123,6033.687269737435,475,8624.756342406594,51,6129.887301485998,1,8533.027879697594,209,8019.257038405235,991,6619.093383971863
4915 N 52ND ST,43.106899299999995,-87.97793254999999,44485,5950.674547045175,526,8472.071705257464,51,5979.616408866142,1,8928.824408234346,241,7989.919266579904,1118,6762.622692513089
4962 N 60TH ST,43.10797,-87.985978451118,43462,6036.841278847297,460,8651.901530425806,51,6121.9461922683895,1,8943.193649082492,210,8006.898293538274,1027,6569.0240797781025
4821 N 52ND ST,43.1052776,-87.97795736135434,45253,5941.727202458574,534,8385.629627743665,51,5925.207617816527,1,9106.939382455786,251,7949.368858327102,1167,6789.3560715846925
4820 N 53RD ST,43.1053045,-87.97859619545024,45199,5946.909119942168,533,8408.460851569964,51,5933.193452656905,1,9112.474366579783,251,7967.821645024896,1165,6786.763418622968
5219 W STARK ST,43.106324900000004,-87.97835579889448,44788,5955.744142593,529,8457.201762108642,51,5964.457935535031,1,8997.43770853873,246,7998.499236579834,1138,6780.846656007962
5115 N 56TH ST,43.110607200000004,-87.9827732259375,42751,6049.070142645443,450,8679.772226949035,51,6169.714356389694,1,8598.856683028473,192,7935.798764963786,962,6512.809717697993
4938-4940 N 52ND ST,39.9795895,-75.22527325,24751,6000.140556692084,625,5801.005035992942,220,5870.667237287284,4,6811.512041300531,690,6234.04746823972,1646,6116.081332276271
5148 N 53RD ST,43.111284749999996,-87.9785388668798,43000,6046.888739783501,474,8642.651722927905,51,6147.72159126696,1,8457.195442521657,204,8002.161252001449,985,6640.952206146657
5194 N 63RD ST,43.11188765,-87.9896439753129,40700,6036.808308610325,326,8569.962874447565,51,6320.9820878531455,1,8599.704781416085,142,7500.32105001498,861,6194.374674315321
5066 N 63RD ST,43.109819099999996,-87.98968796041484,41662,6027.92081226936,389,8683.20192080622,51,6247.690825995823,1,8821.514183019512,156,7580.467914740206,882,6146.517232398449
6217 W VILLARD AV,43.1118392,-87.9892352487989,40827,6039.18266289041,335,8591.994101407037,51,6312.177115970382,1,8595.612856840075,144,7524.373200433468,866,6213.2990750357485
5046 N 62ND ST,43.1094447,-87.98847197705224,42138,6031.645854032426,404,8665.943502066335,51,6213.4318773788855,1,8835.080606001275,167,7689.3515992457715,904,6214.868400198262
6130 W FAIRMOUNT AV,33.493605,-112.1922955,23424,6796.1405159345095,36,7955.549298344722,37,5967.579918885221,1,9548.233478860282,133,7152.440540085684,883,6706.275936033949
5103 N 61ST ST,43.1100379,-87.98772100109777,42001,6033.917949556328,402,8670.513819010339,51,6221.638951672043,1,8755.564693445365,172,7783.2783659265515,908,6270.674365417823
5011 N 60TH ST,43.1086859,-87.98656527555792,42983,6038.2225990311335,447,8683.05274417423,51,6155.660482343632,1,8877.431585685299,198,7955.279941176872,982,6463.297435666478
5049 N 60TH ST,43.109414,-87.98654682067797,42605,6038.545231993962,427,8668.803156979375,51,6180.671367344164,1,8798.627510935736,187,7889.394541628547,951,6397.497583002259
5061 N 60TH ST,43.109773,-87.9865406895077,42412,6038.169504557859,418,8663.412587191084,51,6193.253600775623,1,8759.845641118205,185,7892.665998351481,938,6371.598592201793
5069 N 60TH ST,43.1099014,-87.98654544966831,42333,6037.227904853651,414,8658.95880922836,51,6197.89505886091,1,8746.116965860027,185,7902.179736389834,935,6368.547444850224
5170 N 66TH ST,43.11145435,-87.99340427435024,40040,6023.921270754558,293,8512.70586211627,50,6298.388408230925,1,8736.18372815467,137,7443.585611471603,843,6085.29749654556
