Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
2839-2841 S HERMAN ST,42.98921665599627,-87.89560677820933,40151,6390.140308499547,530,6688.1739259631295,40,6094.575997102014,0,0.0,295,5491.550391948137,978,6312.476283565326
2840-2842 S LOGAN AV,32.17987969312038,-110.83094823922602,19235,6143.279461061339,49,6379.140103946022,14,6835.304369446337,4,7961.422348681168,25,7019.296980118508,92,6504.0038624794615
2810 S LOGAN AV,42.993499150000005,-87.89656189547446,41090,6304.851972556712,531,6275.882724972986,40,5877.480661470471,0,0.0,301,5247.960159575021,994,6092.662738213209
907 E DAKOTA ST,42.9922281,-87.89775842520399,41208,6312.658793891972,533,6378.548552670018,40,5893.874731227324,1,9953.291185144426,299,5279.0556407182,1001,6141.810177943611
2916-2918 S PINE AV,33.76558369604228,-118.19236030829141,9842,5909.269793680308,124,5668.7415300896155,34,5976.187112522974,5,4902.954620222424,270,4908.391953556776,690,5278.329672040322
3031 S HERMAN ST,42.988986350000005,-87.89593198354984,40234,6393.478494374195,528,6689.3645901070595,40,6094.908403981553,0,0.0,297,5531.397995577175,982,6327.65238962684
3023 S CLEMENT AV,42.98912035,-87.89456955,39836,6402.036433214859,526,6696.896886336624,40,6132.21326000529,0,0.0,295,5524.953887774431,960,6291.437159006114
2819 S CLEMENT AV,42.9932868,-87.89450229965135,40504,6334.580842676857,518,6253.795346863367,40,5954.382140843053,0,0.0,298,5271.802557744715,957,6041.728446888373
2955 S CALIFORNIA ST,42.990762000000004,-87.8935137,39771,6383.1504088149395,520,6530.729365877572,40,6094.5617775518685,0,0.0,293,5402.638421986664,951,6205.002266257698
2963 S NEVADA ST,42.990574949999996,-87.8922994,39408,6401.673412494333,514,6538.574876770303,40,6144.594402542114,0,0.0,293,5451.540600467156,930,6182.600760610366
2966 S CALIFORNIA ST,42.990507449999996,-87.8930026,39586,6393.41180000789,516,6540.636274141161,40,6123.079908796989,0,0.0,294,5451.318579968306,945,6217.533208971495
1214 E IDAHO ST,42.99118355,-87.89369023696436,39880,6373.279795725112,519,6479.787883388649,40,6070.387659424325,0,0.0,292,5351.179916389549,954,6185.13920681425
1214 E IDAHO ST,42.99118355,-87.89369023696436,39880,6373.279795725112,519,6479.787883388649,40,6070.387659424325,0,0.0,292,5351.179916389549,954,6185.13920681425
335 E MONTANA ST,42.99402355,-87.90566759051667,43417,6190.758243581034,544,6131.217988715013,41,5702.329396426656,1,9319.092262568536,313,5216.7099158665205,1076,6022.495880876886
2738 S QUINCY AV,42.994753450000005,-87.90133725040295,42537,6228.068809231848,538,6102.338783148815,41,5786.893298063757,1,9676.768506754619,312,5220.391667623765,1044,6023.69609117997
2730 S HOWELL AV,42.99491655,-87.90403771095238,43141,6188.080114172357,543,6070.240331591984,41,5706.691340295822,1,9458.363272400662,314,5192.076553097733,1066,5994.31371909749
2753 S ADAMS AV,42.9944627,-87.9030561096829,42877,6210.84219700939,543,6130.73576492551,41,5751.426253621516,1,9534.74596828169,312,5209.681777504453,1052,6003.889471255232
2756 S HOWELL AV,42.994385199999996,-87.90404829167787,43064,6198.131272216491,543,6119.079918536282,41,5728.347149189686,1,9453.443948338647,312,5198.958647729381,1062,6008.91762150145
2746 S HOWELL AV,42.99460365,-87.90403426221323,43097,6194.406721958086,543,6099.1645948695,41,5719.647519209588,1,9456.209593499208,312,5183.590210561489,1065,6008.36342377196
727 E RUSSELL AV,42.9954736,-87.89955993244001,42195,6235.954846386475,537,6067.809550566093,41,5809.609067859444,1,9827.080160404392,312,5206.787925431912,1027,5990.14042591276
623 E RUSSELL AV,42.995465249999995,-87.90086645,42536,6221.565813135583,539,6054.423724296742,41,5771.75955714704,1,9720.77367243767,313,5195.085935912032,1049,6022.360685618686
517 E RUSSELL AV,42.99548235,-87.9023813605682,42924,6204.612132389509,543,6050.558952819801,41,5728.423976124454,1,9597.74746683311,314,5180.232955385523,1060,6003.269595742585
2829 S HOWELL AV,42.99306655,-87.9045596980757,42953,6215.665930801067,543,6232.147886452736,41,5771.358070579641,1,9403.30541758758,310,5255.905076413553,1053,6031.059849952813
328 E SCHILLER ST,42.9933548,-87.90589708264775,43340,6199.2023680168295,544,6189.566562971162,41,5725.351252811026,1,9296.071233972612,310,5216.040131261071,1069,6026.312450694361
154 E ROSEDALE AV,42.99538675,-87.90911414980928,44512,6139.658345238807,544,5951.7127395266025,41,5564.484801025561,1,9049.589379678077,319,5172.302994823987,1106,5936.752121125932
2731 S GREELEY ST,42.994494450000005,-87.90959897407278,44440,6149.4265791990365,544,6028.4955805285035,41,5590.976632555159,1,9002.66705154563,317,5200.362703080661,1098,5942.475075427244
2702 S BURRELL ST,42.9950774,-87.9079254460379,44132,6151.114130515086,543,5990.136498872165,41,5604.12930442218,1,9143.522600506216,317,5175.473016984217,1095,5953.948235925037
2822 S BURRELL ST,42.993219350000004,-87.90793809806809,43725,6177.286213518025,544,6170.6318704774885,41,5682.857317160777,1,9129.056078503114,313,5247.499488336559,1077,5993.040831289452
2817-2819 S AUSTIN ST,47.5344575816476,-122.29247553734201,33620,6919.830636975446,949,6877.62471632898,43,7083.738664220134,2,7097.902564290622,803,7747.148263667437,2209,7678.070240498904
2808 S GREELEY ST,42.993516150000005,-87.90908823514295,44053,6163.143842496728,544,6126.883536752131,41,5644.074804712087,1,9037.254137307154,314,5229.521587109804,1084,5963.7616425758815
2825 S GREELEY ST,42.99317645,-87.90956565,44142,6169.150618743008,544,6152.489122048556,41,5648.539747016949,1,8996.265543830306,315,5264.786591419187,1084,5968.038569177777
322 E ROSEDALE AV,42.99542015,-87.90615595,43802,6163.986254080199,543,5986.228918614443,41,5632.353033975369,1,9290.344472975681,316,5156.727331305516,1084,5955.910490923073
312 E ROSEDALE AV,42.99540965,-87.90637842493186,43853,6162.014239595236,543,5983.506090850472,41,5627.3226358109805,1,9272.16691299542,316,5154.605362881523,1087,5959.735414135682
2759 S HOWELL AV,42.9943629,-87.90458651516855,43206,6194.472932567844,543,6111.3566848307055,41,5715.335810990553,1,9409.48473772092,313,5207.7072957948585,1069,6016.573267242509
338 E MONTANA ST,42.9944172,-87.90556085392195,43471,6185.819807834569,544,6096.531080175941,41,5688.401128122322,1,9330.60382071112,314,5205.213843684495,1080,6018.808701361787
126 E OKLAHOMA AV,42.9885355,-87.90857930015038,43086,6265.547291090796,530,6511.106485900796,41,5888.795601232188,1,9063.565323366267,318,5656.8941773917195,1044,6125.5878840913
108-118 E DAKOTA ST,39.98155868428643,-75.12888151995635,25442,6212.74508623923,552,6116.001035204363,258,6559.1367573532725,4,4421.453312007505,660,5209.528058160054,1789,6192.7404954726835
222 E DAKOTA ST,42.99273595,-87.90786399499429,43618,6186.482376688533,543,6209.96481401653,41,5705.887357473744,1,9132.358323084998,312,5268.430371975369,1072,6004.988328836666
2969 S CHASE AV,42.990936950000005,-87.91041049599559,43784,6192.861156563429,541,6332.616785201792,41,5732.854643868834,1,8917.358319963976,316,5436.539404028291,1074,6036.943917894032
2715 S GLADSTONE PL,42.9945212,-87.91050375068279,44649,6141.523929267523,547,6036.469017148983,41,5570.5745083394395,1,8929.279786251935,321,5250.97747760269,1114,5970.382289802831
2845 S 7TH ST,39.91287825,-75.16017460775026,18388,5845.162630432766,414,5556.783856124954,215,6968.347787542211,3,4541.841809424068,622,5267.83868426304,1432,5954.922899426614
2812 S 8TH ST,42.99332745,-87.92116269192726,46384,6078.280426177803,549,6084.185349397053,43,5655.115928693173,1,8053.114303350886,332,5463.87120036142,1159,5910.263212438856
2816 S 9TH PL,42.993226250000006,-87.92357254844924,46700,6062.556702082765,546,6069.463909892976,44,5728.29283742964,1,7856.272702414943,337,5546.339248727155,1174,5915.996876693806
1005 W MONTANA ST,42.9935382,-87.92529850068121,47125,6056.1224842911,546,6041.688307994406,44,5698.08869138183,1,7718.101447269352,341,5585.074954655202,1197,5940.86463474543
2901 S 8TH ST,42.99183935,-87.92170719950143,45971,6087.613826522153,543,6180.9983463572435,43,5715.203216231734,1,8000.076062459079,329,5530.758583439413,1149,5954.619926702329
2912 S 9TH PL,42.9915824,-87.92362044522454,46132,6075.134233225574,536,6152.567868436192,43,5703.881484649328,1,7843.0063176311905,334,5623.770681322336,1163,5978.670725927974
1202 W DAKOTA ST,42.9921061,-87.92771145,47042,6063.812013296869,535,6101.10355066406,44,5747.815877818035,1,7512.2904057277865,347,5771.641049315817,1213,6032.672007790375
2857 S 12TH ST,42.992413,-87.9277343,47159,6061.559792381061,537,6087.117097676461,44,5733.69115019318,1,7512.185234962456,347,5750.729812505082,1217,6027.0077584022565
2823 S 12TH ST,39.9143516,-75.16777309710815,18537,5652.770750616491,418,5381.933129917043,223,7059.3575813862235,3,4422.503655743964,621,5142.911858264908,1426,5856.5020049203085
2834 S 12TH ST,39.9141535,-75.16814633883494,18520,5658.013475873642,418,5396.618242898827,222,7054.789800195197,3,4448.929159355387,621,5162.664193781224,1424,5865.656409266079
2742 S 10TH ST,39.914765900000006,-75.16503848794534,18544,5663.8101529009655,418,5370.598862523125,222,7021.849867184224,3,4350.628524055289,623,5109.458655381647,1426,5818.368450130927
2868--A S 8TH ST,42.9921661,-87.92119925,46019,6089.514576613177,545,6165.305378930495,43,5706.86688117302,1,8043.077745987016,329,5505.605819267736,1149,5945.645895442645
2909 S 7TH ST,42.99167835,-87.92049518405527,45746,6098.574835445196,544,6206.545262121943,42,5636.481825549276,1,8098.099971464768,329,5539.174565843309,1136,5945.651106331039
2960 S 8TH ST,42.99061585,-87.92124067519552,45595,6110.589455441999,535,6241.6798367897545,42,5676.470981830762,1,8033.493377903653,330,5631.23847711411,1133,5984.732206862282
2932 S 8TH ST,42.991203,-87.92124627406014,45741,6100.878861228087,537,6200.0434005586585,42,5648.457107401223,1,8034.955271341035,330,5588.845903862565,1136,5958.467082219899
2928 S 8TH ST,42.9912852,-87.92123891256742,45752,6098.879474713233,537,6192.268544480477,42,5644.698397833125,1,8035.866043371446,330,5582.8734108580275,1137,5957.041233877611
3009-3011 S 9TH ST,40.70800679002712,-73.95787525123328,88639,6240.398815002641,1828,5460.64401822068,492,5684.4204297865,17,5900.552942199542,5717,5413.153353310468,15499,5471.62570814153
3047 S 9TH ST,42.989118250000004,-87.92296703970264,45580,6133.898688135979,523,6294.3585694142985,42,5730.042653328627,1,7890.205173222149,329,5730.69417089747,1138,6060.246898493135
3039 S 7TH ST,42.98930325,-87.92053007511029,45246,6144.309007272396,527,6312.55272856438,41,5645.798568421386,1,8089.0712038318625,324,5644.173398261504,1124,6051.2015643088425
2901 S 11TH ST,42.9918296,-87.92651152900976,46760,6069.604406151447,533,6109.470775676652,44,5766.267405191437,1,7608.598120892942,343,5734.510982007062,1201,6033.09654226834
2915 S 11TH ST,42.99156825,-87.92655469767196,46656,6070.106036781794,531,6119.574046994612,44,5778.393770463115,1,7603.842261283361,343,5752.9836478941315,1197,6034.944531238336
