Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3805 N 60TH ST,43.0864986,-87.98738960058131,51699,5914.353422206213,581,7681.379600878425,60,6183.979529360392,0,0.0,299,7270.156939062832,1362,6198.41010398677
3772 N 62ND ST,43.0860963,-87.9893075,51741,5949.898193316162,582,7745.930826260152,60,6211.301673545833,0,0.0,298,7302.20989796699,1362,6203.990772035412
3933-3935 N 60TH ST,39.965048411092425,-75.24011145339429,23618,6291.507284476177,568,6502.973468737548,205,5503.2666738203125,4,7778.17823913396,684,6688.71646892572,1639,6461.17593717362
6001 W CAPITOL DR,43.0896689,-87.9873862,50862,5948.8289741378485,576,7868.666728234632,60,6263.157832288491,0,0.0,292,7415.486236156982,1333,6288.447111552861
3956 N 60TH ST,43.08937375,-87.98662516495638,50957,5930.141478980733,580,7831.025157232494,59,6176.810558249005,0,0.0,292,7370.119963922399,1336,6271.667975244008
5635 W CAPITOL DR,43.089655449999995,-87.98445405000001,50882,5888.607314794478,580,7757.015938492196,58,6075.943647842307,0,0.0,294,7336.737030959929,1341,6279.841779422574
3919 N 53RD ST,41.2952679,-95.996051675,18244,5908.42525026558,338,6665.250279267149,76,5598.044780969928,10,4807.638849915997,174,6263.957888644107,420,6065.152799836504
3901 N 53RD ST,41.2943047,-95.99605582380397,18360,5883.81539131034,340,6644.172318364214,78,5668.238314514346,10,4771.2356759609775,175,6213.799564802439,423,6027.0329926928935
5537 W MELVINA ST,43.088591550000004,-87.98249584528438,51221,5842.446850221114,581,7607.5935012629825,58,6011.399316370027,0,0.0,298,7240.366482872611,1363,6262.87280128078
3911 N 56TH ST,43.08858925,-87.98348477114618,51211,5860.369390514722,581,7648.825318009421,58,6029.785482452377,0,0.0,297,7261.558741080366,1360,6263.260007051484
3881 N 56TH ST,43.08805385,-87.98347299064099,51331,5852.181528553859,581,7612.810297481177,58,6016.32599576548,0,0.0,299,7243.59954644199,1364,6244.358510969378
5800 W VIENNA AV,43.086444,-87.98604024821918,51686,5882.008087175565,581,7618.263529712807,60,6158.278917715306,0,0.0,299,7220.910596145149,1362,6178.886059117927
3745 N 57TH ST,35.414955308132384,-94.36854632820133,923,5811.050630856857,10,5923.196085751205,39,5160.012181369816,2,6579.236606921504,33,6111.308316763232,95,6266.371402955667
5600 W NASH ST,43.0845914,-87.98357074879091,52193,5815.704174703967,582,7396.2558600257,59,6007.439443977702,0,0.0,301,7040.815357494148,1368,6073.207447819061
3770-3772 N 55TH ST,39.47878275,-87.33282410000001,1093,4902.3799820549675,227,4024.9994759452,20,5856.743345889491,0,0.0,33,6095.194162309085,243,6268.911486164141
3741 N 53RD ST,43.0853302,-87.9798695,51960,5750.7842651513965,582,7286.908087467533,58,5890.73486274041,0,0.0,301,6973.144050701105,1369,6082.2387209687395
3722 N 53RD ST,43.08499785,-87.97932327787935,52024,5736.62747191672,582,7242.497956363214,58,5874.973078498875,0,0.0,302,6945.4065765829955,1370,6063.973296452108
3770 N 52ND ST,43.08597575,-87.97811789798962,51711,5721.836303344458,581,7253.070174366189,58,5876.527100906572,0,0.0,301,6964.2134532498585,1367,6099.591335495058
3608 N 55TH ST,43.0837516,-87.98189065,52341,5770.830883751665,583,7274.796610077768,58,5891.15119322767,0,0.0,302,6944.118337684297,1377,6040.617666844563
3502-3504 N 56TH ST,39.98907849206111,-75.23552554816462,23877,6396.469283676176,619,6206.698625397792,212,6135.169904628647,4,7718.411805418433,684,6999.3435182338035,1613,6470.685616994509
3518-3520 N 56TH ST,39.98907849206111,-75.23552554816462,23877,6396.469283676176,619,6206.698625397792,212,6135.169904628647,4,7718.411805418433,684,6999.3435182338035,1613,6470.685616994509
3608 N 56TH ST,33.4900838,-111.96124525918478,29801,6506.893783374503,390,5892.030132331464,28,6393.152304592551,0,0.0,330,6240.259559282861,1215,6511.85844740784
3613 N 56TH ST,43.083892250000005,-87.9835686900135,52319,5805.495081095371,583,7356.224223012025,58,5923.362442903224,0,0.0,302,7006.61802723137,1376,6060.902446153087
3520 N 57TH ST,43.0832044,-87.98414692465582,52492,5811.641420063707,584,7342.782875850947,57,5847.232704394823,0,0.0,302,6982.637417295839,1376,6032.9575772603075
3634 N 60TH ST,43.0843461,-87.9867394,52224,5877.740603366955,582,7520.521504925977,59,6058.808448371859,0,0.0,299,7111.329104845808,1370,6102.904581166862
3906 N 52ND ST,43.08829365,-87.9780984,51191,5754.810337112094,581,7408.629778381391,57,5857.093148176351,0,0.0,297,7079.7883968969045,1357,6198.628256218479
3818 N 52ND ST,43.086680349999995,-87.97811438012613,51565,5732.353573780898,581,7300.053661068111,58,5892.0688912197775,0,0.0,301,7010.905770693568,1366,6134.715378328034
